2.153693;0.180416;0.105189;-0.024294;0.104407;0.435967;13.366039;4.068655;0.785372;0.992861;-0.047588;0.015530;0.108267;2.000000
2.157480;0.176059;0.120466;-0.008541;0.040440;0.433010;13.477269;4.104761;0.785392;0.991464;-0.048115;0.018087;0.119816;2.000000
2.163894;0.171840;0.122783;0.011111;-0.071770;0.426659;13.590024;4.144066;0.785501;0.989991;-0.047757;0.018154;0.131558;2.000000
2.171632;0.165805;0.113830;0.007695;-0.061576;0.417368;13.744885;4.202480;0.785587;0.987828;-0.046594;0.015947;0.147547;2.000000
2.175836;0.161062;0.112856;-0.002635;-0.003322;0.410971;13.860160;4.249300;0.785587;0.986036;-0.046192;0.015598;0.159236;2.000000
2.180438;0.156445;0.119386;-0.013206;0.054437;0.405068;13.974631;4.298638;0.785537;0.984097;-0.046341;0.016803;0.170658;2.000000
2.187262;0.152186;0.128414;0.003989;-0.030198;0.398082;14.088344;4.350498;0.785491;0.982050;-0.046530;0.018267;0.181878;2.000000
2.195107;0.148195;0.122389;0.016230;-0.088568;0.388961;14.203318;4.405849;0.785435;0.979964;-0.045593;0.016766;0.193161;2.000000
2.200841;0.144235;0.116233;0.011019;-0.046739;0.380848;14.313535;4.461672;0.785343;0.977877;-0.044603;0.015329;0.203793;2.000000
2.207204;0.138812;0.121593;-0.004639;0.064756;0.371687;14.459779;4.539939;0.785174;0.974908;-0.044305;0.016255;0.217547;2.000000
2.214165;0.134859;0.137404;-0.010812;0.104107;0.365680;14.569909;4.602076;0.785033;0.972509;-0.045005;0.019264;0.227661;2.000000
2.224786;0.131310;0.148632;0.007207;-0.026587;0.358191;14.677400;4.665414;0.784949;0.970115;-0.045256;0.021145;0.237450;2.000000
2.236531;0.127944;0.143106;0.016015;-0.080984;0.349459;14.784268;4.731034;0.784854;0.967772;-0.044218;0.019814;0.247123;2.000000
2.246483;0.124371;0.136538;0.011879;-0.056966;0.341041;14.890440;4.798842;0.784721;0.965393;-0.043172;0.018403;0.256544;2.000000
2.257580;0.119552;0.134067;0.004495;-0.010645;0.330249;15.031403;4.892907;0.784466;0.962123;-0.042345;0.017817;0.268718;2.000000
2.265903;0.115933;0.139397;-0.003832;0.048118;0.323276;15.135692;4.965490;0.784243;0.959615;-0.042314;0.018730;0.277483;2.000000
2.275578;0.112564;0.150824;-0.006122;0.065953;0.316745;15.239194;5.040070;0.784013;0.957049;-0.042804;0.020788;0.285995;2.000000
2.287837;0.109450;0.156037;0.012572;-0.084219;0.309256;15.341997;5.116692;0.783833;0.954501;-0.042634;0.021374;0.294370;2.000000
2.299676;0.106417;0.139547;0.023894;-0.165906;0.299809;15.445926;5.196743;0.783643;0.952017;-0.040642;0.018015;0.302798;2.000000
2.308162;0.102020;0.119565;0.014645;-0.071412;0.288716;15.581303;5.304917;0.783349;0.948729;-0.038213;0.014087;0.313456;2.000000
2.311205;0.098722;0.117273;0.006212;0.008260;0.281310;15.679407;5.386074;0.783092;0.946266;-0.037580;0.013712;0.320906;2.000000
2.314456;0.095672;0.119878;0.015095;-0.052793;0.273777;15.776485;5.468702;0.782828;0.943795;-0.037281;0.014107;0.328118;2.000000
2.317372;0.092839;0.108660;0.023633;-0.111510;0.264636;15.876018;5.555844;0.782549;0.941307;-0.035753;0.012020;0.335438;2.000000
2.316720;0.089347;0.094298;0.019305;-0.054289;0.253739;16.001751;5.669459;0.782139;0.938157;-0.033763;0.009460;0.344429;2.000000
2.314098;0.086741;0.095862;0.007666;0.060596;0.246802;16.098464;5.759560;0.781790;0.935691;-0.033350;0.009881;0.351102;2.000000
2.313040;0.084393;0.111522;0.000390;0.135731;0.240915;16.193921;5.850841;0.781444;0.933198;-0.034264;0.012936;0.357492;2.000000
2.315820;0.082493;0.132868;-0.004543;0.168585;0.235872;16.283335;5.938500;0.781135;0.930812;-0.035776;0.017009;0.363344;2.000000
2.327083;0.080414;0.152401;0.011482;-0.033513;0.228610;16.402954;6.059097;0.780777;0.927634;-0.036837;0.020496;0.371105;2.000000
2.337615;0.078899;0.143421;0.018904;-0.112202;0.222004;16.495502;6.155039;0.780522;0.925294;-0.035404;0.018754;0.377129;2.000000
2.345089;0.077197;0.129222;0.019681;-0.108026;0.215700;16.585640;6.250689;0.780250;0.923042;-0.033549;0.016125;0.382893;2.000000
2.349279;0.075245;0.119064;0.013893;-0.053557;0.209670;16.676478;6.349281;0.779950;0.920756;-0.032132;0.014324;0.388549;2.000000
2.351578;0.073228;0.118337;0.006864;0.018091;0.204418;16.766326;6.448983;0.779634;0.918463;-0.031627;0.014241;0.393982;2.000000
2.354144;0.071310;0.125743;0.002501;0.075459;0.199854;16.853639;6.547971;0.779333;0.916205;-0.031929;0.015623;0.399130;2.000000
2.360185;0.068953;0.126495;0.015062;-0.094147;0.193354;16.967662;6.680409;0.779005;0.913292;-0.031335;0.015591;0.405799;2.000000
2.363089;0.067146;0.114270;0.015475;-0.093549;0.187968;17.052935;6.781814;0.778776;0.911168;-0.029681;0.013395;0.410747;2.000000
2.363170;0.065202;0.106397;0.011761;-0.027164;0.182900;17.138749;6.885908;0.778534;0.909020;-0.028490;0.012066;0.415602;2.000000
2.362148;0.063306;0.109910;0.004185;0.065780;0.178760;17.220574;6.987088;0.778298;0.906943;-0.028453;0.012793;0.420097;2.000000
2.362750;0.061463;0.120372;0.008564;0.004123;0.175000;17.302941;7.090861;0.778094;0.904830;-0.029017;0.014612;0.424531;2.000000
2.364747;0.059137;0.111420;0.015646;-0.073619;0.168517;17.411872;7.231097;0.777877;0.902122;-0.027552;0.013050;0.430403;2.000000
2.363991;0.057335;0.106241;0.010951;-0.010380;0.164052;17.492141;7.336629;0.777723;0.900134;-0.026625;0.012211;0.434626;2.000000
2.362654;0.055535;0.111894;0.005215;0.083828;0.160213;17.571476;7.442774;0.777574;0.898147;-0.026806;0.013332;0.438676;2.000000
2.363290;0.053834;0.128114;0.001622;0.131909;0.156970;17.648544;7.547654;0.777457;0.896181;-0.028069;0.016279;0.442501;2.000000
2.369894;0.051627;0.140759;0.011349;-0.066099;0.152672;17.752488;7.691912;0.777423;0.893563;-0.028682;0.018319;0.447646;2.000000
2.375056;0.049930;0.127041;0.015014;-0.125776;0.148192;17.830686;7.802567;0.777440;0.891700;-0.026843;0.015872;0.451551;2.000000
2.376466;0.048175;0.112169;0.015044;-0.099522;0.143696;17.905415;7.910011;0.777452;0.889939;-0.024961;0.013309;0.455202;2.000000
2.374647;0.046300;0.103329;0.011311;-0.031993;0.139276;17.982022;8.021875;0.777460;0.888130;-0.023700;0.011840;0.458829;2.000000
2.370685;0.043986;0.107919;0.004902;0.072917;0.134224;18.078830;8.165732;0.777485;0.885828;-0.023728;0.012773;0.463231;2.000000
2.369347;0.042274;0.112785;0.012363;-0.054357;0.130608;18.154754;8.280522;0.777576;0.884038;-0.023765;0.013543;0.466615;2.000000
2.367589;0.040665;0.103679;0.013592;-0.077085;0.126560;18.227268;8.391780;0.777718;0.882388;-0.022381;0.011908;0.469839;2.000000
2.363449;0.039039;0.096070;0.011582;-0.032294;0.122258;18.300241;8.505334;0.777888;0.880745;-0.021193;0.010640;0.472996;2.000000
2.358084;0.037468;0.097956;0.008687;0.044479;0.118334;18.372342;8.619101;0.778089;0.879123;-0.021013;0.011046;0.476003;2.000000
2.353807;0.036008;0.109838;0.006919;0.111525;0.114842;18.443602;8.733079;0.778340;0.877515;-0.021858;0.013199;0.478869;2.000000
2.352280;0.034146;0.117417;0.017785;-0.034743;0.110945;18.535014;8.881529;0.778815;0.875501;-0.021866;0.014407;0.482506;2.000000
2.351022;0.032555;0.114221;0.023621;-0.021665;0.107177;18.603431;8.994261;0.779258;0.874049;-0.020882;0.013968;0.485188;2.000000
2.349035;0.030676;0.115085;0.028807;0.026364;0.103142;18.671208;9.107261;0.779742;0.872631;-0.020206;0.014394;0.487749;2.000000
2.347537;0.028347;0.122768;0.034699;0.073542;0.098836;18.739587;9.222530;0.780277;0.871221;-0.020076;0.016145;0.490215;2.000000
2.347996;0.025516;0.136286;0.040915;0.111274;0.094308;18.806267;9.336068;0.780855;0.869867;-0.020406;0.018998;0.492498;2.000000
2.352829;0.020527;0.139271;0.049021;-0.084131;0.088426;18.895033;9.488728;0.781758;0.868202;-0.018953;0.020046;0.495444;2.000000
2.355026;0.015672;0.126681;0.054231;-0.094337;0.082326;18.962183;9.605159;0.782496;0.867073;-0.016227;0.018413;0.497577;2.000000
2.354119;0.010016;0.116756;0.059401;-0.052654;0.075216;19.027896;9.719688;0.783234;0.866035;-0.013747;0.017425;0.499491;2.000000
2.351250;0.003504;0.113840;0.064182;0.014096;0.067342;19.093377;9.834197;0.783977;0.865069;-0.011897;0.017765;0.501196;2.000000
2.348261;-0.003978;0.121416;0.064367;0.096666;0.058247;19.159868;9.950643;0.784752;0.864162;-0.011028;0.020067;0.502692;2.000000
2.347783;-0.012236;0.136043;0.048612;0.037882;0.049326;19.226350;10.067011;0.785575;0.863351;-0.011007;0.023342;0.503944;2.000000
2.349835;-0.023624;0.132269;0.018705;-0.033048;0.036418;19.314072;10.220124;0.786721;0.862573;-0.009436;0.023218;0.505311;2.000000
2.350196;-0.031370;0.130142;-0.000329;0.011211;0.026245;19.378625;10.332343;0.787559;0.862150;-0.009010;0.023000;0.506050;2.000000
2.350552;-0.038307;0.137495;-0.014147;0.089407;0.015656;19.448085;10.452629;0.788448;0.861801;-0.009988;0.024218;0.506570;2.000000
2.353040;-0.043198;0.153621;-0.020589;0.144399;0.006282;19.514248;10.566799;0.789304;0.861556;-0.012103;0.026828;0.506808;2.000000
2.359696;-0.046388;0.171099;-0.022266;0.041248;-0.001397;19.581899;10.683205;0.790211;0.861421;-0.014361;0.029467;0.506833;2.000000
2.371813;-0.048035;0.168107;-0.017556;-0.038188;-0.010441;19.670268;10.834906;0.791420;0.861544;-0.014639;0.028427;0.506675;2.000000
2.379605;-0.047543;0.166516;-0.010600;0.021946;-0.016647;19.736289;10.948073;0.792310;0.861740;-0.014774;0.027862;0.506368;2.000000
2.387495;-0.045789;0.178475;-0.002025;0.138367;-0.022442;19.804979;11.065722;0.793239;0.861954;-0.016119;0.029769;0.505854;2.000000
2.397930;-0.043232;0.203055;0.005433;0.202306;-0.027118;19.871573;11.179716;0.794163;0.862147;-0.018545;0.033941;0.505179;2.000000
2.420566;-0.039102;0.231673;0.009485;0.021330;-0.030621;19.961900;11.334249;0.795471;0.862502;-0.021041;0.038697;0.504133;2.000000
2.442319;-0.035725;0.228684;0.009825;-0.052509;-0.032640;20.033441;11.456546;0.796481;0.863004;-0.020393;0.038067;0.503348;2.000000
2.461515;-0.032473;0.222834;0.010064;-0.038043;-0.034481;20.101884;11.573435;0.797400;0.863525;-0.019503;0.037011;0.502567;2.000000
2.479303;-0.029162;0.221875;0.009530;0.015784;-0.035849;20.172143;11.693280;0.798296;0.864040;-0.019116;0.036809;0.501712;2.000000
2.496542;-0.025919;0.231011;0.009026;0.097524;-0.036548;20.242978;11.813931;0.799173;0.864496;-0.019698;0.038250;0.500795;2.000000
2.523008;-0.021746;0.260955;0.007645;0.128905;-0.035872;20.340145;11.979098;0.800391;0.864985;-0.022084;0.042910;0.499472;2.000000
2.547843;-0.019085;0.265932;0.004861;-0.061866;-0.033963;20.412652;12.102076;0.801320;0.865449;-0.022281;0.043507;0.498607;2.000000
2.572516;-0.016749;0.254612;0.002892;-0.091103;-0.032193;20.485965;12.226175;0.802198;0.866019;-0.020974;0.041367;0.497856;2.000000
2.593802;-0.014660;0.248982;0.003016;-0.003056;-0.030648;20.560015;12.351262;0.803056;0.866516;-0.020222;0.040152;0.497121;2.000000
2.613406;-0.012778;0.256310;0.003013;0.076026;-0.029229;20.634756;12.477253;0.803905;0.866890;-0.020720;0.041113;0.496369;2.000000
2.641137;-0.010609;0.281367;0.003500;0.149552;-0.027338;20.734639;12.645211;0.805023;0.867230;-0.022744;0.044801;0.495366;2.000000
2.667269;-0.009338;0.293910;0.002409;-0.053324;-0.023971;20.812566;12.775924;0.805906;0.867511;-0.023599;0.046408;0.494687;2.000000
2.694309;-0.008545;0.280226;0.001794;-0.123692;-0.021406;20.890018;12.905560;0.806733;0.867952;-0.022178;0.043944;0.494202;2.000000
2.717594;-0.008024;0.263030;0.001244;-0.096463;-0.019683;20.968266;13.036251;0.807496;0.868380;-0.020504;0.041025;0.493773;2.000000
2.736968;-0.007688;0.257261;0.001999;0.013714;-0.018471;21.048619;13.170171;0.808233;0.868701;-0.019849;0.039925;0.493326;2.000000
2.761447;-0.007621;0.261090;0.001082;-0.080927;-0.015649;21.155371;13.347650;0.809202;0.869006;-0.019971;0.040224;0.492759;2.000000
2.779275;-0.007935;0.244906;0.000556;-0.097426;-0.013986;21.235826;13.481082;0.809877;0.869328;-0.018473;0.037607;0.492457;2.000000
2.793257;-0.008406;0.237818;0.001347;0.010891;-0.013277;21.316828;13.615141;0.810517;0.869567;-0.017777;0.036403;0.492150;2.000000
2.805748;-0.008931;0.249133;0.001560;0.118283;-0.013053;21.398330;13.749751;0.811140;0.869679;-0.018667;0.038038;0.491795;2.000000
2.820307;-0.009469;0.279948;0.002562;0.229768;-0.013122;21.481862;13.887426;0.811783;0.869659;-0.021126;0.042500;0.491366;2.000000
2.849268;-0.010490;0.305765;0.001495;-0.001656;-0.011024;21.594404;14.072465;0.812711;0.869707;-0.023017;0.045961;0.490885;2.000000
2.873832;-0.011398;0.302648;0.001085;-0.040600;-0.011083;21.679799;14.212531;0.813356;0.869895;-0.022630;0.045313;0.490629;2.000000
2.897125;-0.012227;0.297573;0.000820;-0.026315;-0.011563;21.766015;14.353658;0.813929;0.870103;-0.022087;0.044375;0.490371;2.000000
2.917989;-0.012913;0.299347;0.001197;0.031008;-0.012180;21.849949;14.490777;0.814441;0.870262;-0.022091;0.044406;0.490085;2.000000
2.938854;-0.013470;0.312198;0.001390;0.093684;-0.012856;21.936153;14.631334;0.814947;0.870353;-0.022965;0.045995;0.489737;2.000000
2.970335;-0.014305;0.306090;-0.000681;-0.147233;-0.011433;22.051289;14.818648;0.815626;0.870638;-0.022234;0.044708;0.489384;2.000000
2.991572;-0.014986;0.281138;0.000371;-0.147905;-0.011538;22.139285;14.961497;0.816082;0.870978;-0.020152;0.040939;0.489198;2.000000
3.007205;-0.015526;0.262648;0.000873;-0.068699;-0.012070;22.226291;15.102480;0.816474;0.871261;-0.018619;0.038183;0.488978;2.000000
3.019591;-0.015907;0.260400;0.001634;0.032781;-0.013044;22.316960;15.249136;0.816840;0.871453;-0.018394;0.037820;0.488672;2.000000
3.035959;-0.016338;0.258775;0.000909;-0.134545;-0.012251;22.433800;15.437725;0.817288;0.871699;-0.018147;0.037445;0.488272;2.000000
3.047130;-0.016817;0.231414;-0.000041;-0.143742;-0.011916;22.525559;15.585522;0.817599;0.872026;-0.015945;0.033520;0.488051;2.000000
3.052860;-0.017209;0.213080;0.000882;-0.048024;-0.012774;22.617633;15.733556;0.817856;0.872290;-0.014535;0.031029;0.487787;2.000000
3.055592;-0.017420;0.213418;0.001763;0.050797;-0.013779;22.708308;15.879073;0.818048;0.872467;-0.014594;0.031188;0.487458;2.000000
3.059066;-0.017582;0.220181;0.001007;-0.093179;-0.012589;22.795948;16.019472;0.818224;0.872618;-0.015023;0.032011;0.487122;2.000000
3.062432;-0.018385;0.147010;-0.000250;-0.487355;-0.010183;22.914717;16.209346;0.818500;0.873130;-0.009315;0.021701;0.486915;2.000000
3.049103;-0.019146;0.063464;-0.000444;-0.415973;-0.009425;23.005699;16.354493;0.818641;0.873474;-0.002867;0.009918;0.486762;2.000000
3.021398;-0.019805;0.012362;-0.001044;-0.139609;-0.010157;23.096117;16.498480;0.818693;0.873658;0.000977;0.002918;0.486531;2.000000
2.989168;-0.020238;0.013796;0.002402;0.178438;-0.011757;23.185725;16.640919;0.818605;0.873804;0.000665;0.003514;0.486265;2.000000
2.955392;-0.020519;0.090806;0.006006;0.408148;-0.012643;23.302982;16.826909;0.818376;0.873914;-0.005522;0.014889;0.485822;2.000000
2.942338;-0.020835;0.150789;0.005817;0.326125;-0.013359;23.392816;16.969086;0.818283;0.873897;-0.010332;0.023792;0.485418;2.000000
2.939090;-0.021058;0.201866;0.005006;0.303087;-0.014845;23.479467;17.105960;0.818214;0.873850;-0.014397;0.031383;0.484968;2.000000
